polygon_id,Class,centroid_x,centroid_y,area_m2
942,20,777058.8873376307,4543981.092481208,15181.058900037244
943,20,775782.8541195586,4541292.915133344,56180.01302611713
944,20,777030.250764092,4538633.3331918325,193523.55781650616
945,20,779937.6090819873,4535158.720270628,236518.63469259825
946,20,796561.5648849615,4504460.817144177,93416.79359235853
947,20,820994.8241131005,4519760.432168581,99306.52437309544
948,20,818125.3626917002,4521601.154018384,52570.153405969046
949,20,813464.5478955206,4518459.517908049,62931.71376833063
950,20,783178.557426697,4544678.090586172,66929.0395195764
951,20,778323.485823474,4544131.664802089,9233.33024556237
952,20,777255.4648893363,4543419.646714366,30360.29319389219
953,20,764796.6861543262,4497827.853269618,134453.64136837923
954,20,761275.9615647295,4493373.205232552,58322.51084158998
955,20,771026.1475338176,4480897.20603718,38668.90960407493
956,20,772015.6185964583,4481397.642648608,24901.61078813435
957,20,832138.4329594478,4550366.555122976,5282.292515592515
958,20,831537.4003756287,4549518.651991735,3246.6787003677687
959,20,827350.5761363563,4552368.886942647,747.1421961653572
960,20,795654.7087625843,4476452.818486589,81980.50276909422
961,20,779656.5951849335,4500887.669163969,130734.94415208443
962,20,775656.9985890291,4475165.111590103,54386.58372952072
963,20,776476.2895789064,4516470.289209706,33103.84564029713
964,20,773094.8541244878,4502108.633276688,337653.376260077
965,20,804262.044019311,4505193.49305322,53366.882247074405
966,20,819837.5413931304,4548844.9277965715,39454.63258927151
967,20,792370.888521933,4557664.343330336,451314.62475939136
968,20,792209.5392356146,4553909.49862407,26836.02910965987
969,20,815245.9453316705,4546991.425929967,100113.82653195645
970,20,807170.9341658544,4541912.724202372,82262.48004915829
971,20,804951.2910611739,4535841.99448597,130479.0947039761
972,20,818761.1752879614,4510311.36969616,280954.27743854903
973,20,821354.0289916194,4503128.894771365,182206.01567004874
974,20,804259.3882669996,4542567.8314975165,15442.671509273721
975,20,802237.3878442044,4496691.874025205,277048.6872613061
976,20,816908.6906551517,4491335.426810594,284436.9743748236
977,20,821715.5620430384,4493323.364927465,311996.2585056644
978,20,828460.0610289306,4508381.725315228,60704.4896998005
979,20,832582.1681000344,4513839.041321394,58476.77459430445
980,20,828176.2548813903,4517435.603259452,171866.77882361205
981,20,793386.832819547,4503795.621078824,25189.342770258358
982,20,793016.4315094798,4502224.994702,96225.41479478532
983,20,824020.8612499398,4520162.9748629825,189007.733746782
984,20,816548.9027347798,4517425.509791812,127561.82796129261
985,20,784097.9539554268,4502938.97772878,147212.19065411706
986,20,802998.506755218,4500506.726447682,123778.38016196458
987,20,813537.3589502918,4502845.150212435,163508.35374727062
988,20,803791.2480834066,4492314.033023672,294256.640826006
989,20,799747.3706013043,4557792.3200944085,5478.025497890212
990,20,797126.5587318592,4553324.430883993,26322.662498220914
991,20,799870.6518568373,4552533.52111834,24892.901125565426
992,20,804148.9902922249,4555928.329324042,5097.415693367751
993,20,809790.8673713037,4546475.254498659,41160.169578415385
994,20,818915.958562933,4546316.769846023,10743.06782317393
995,20,819971.1614803879,4528848.090031395,37609.90215560599
996,20,813028.0233841827,4528706.570952924,183349.36010571124
997,20,800086.50504448,4507535.508253802,85972.20352154263
998,20,813003.2999239117,4533650.499976864,199144.27560149087
999,20,793684.9385605991,4476814.5943407,52276.594523926804
1000,20,794715.8824488611,4474804.958559498,46198.18637965338
1001,20,800964.7119561826,4471198.519829578,21542.10208811106
1002,20,811299.7176214868,4550633.416952138,52436.90565823965
1003,20,813690.2476766501,4550258.771457042,99199.46961402688
1004,20,817069.2185716077,4539135.595087925,149977.4637315259
1005,20,812777.4754950892,4538182.971776557,371315.3106048356
1006,20,812221.8029649537,4535799.317137402,225422.0120710631
1007,20,792129.8826737629,4480156.027986813,125723.73102062398
1008,20,798208.1900217856,4482303.5259966375,50647.26360680263
1009,20,803168.3093151605,4488587.562882104,112630.88737090623
1010,20,789212.5642805368,4476679.525547462,218573.67438476556
1011,20,797716.2881612327,4473379.562599385,217581.6367239826
1012,20,803073.0582900703,4471235.60701885,27058.063376579765
1013,20,805037.1982410358,4489674.552040353,136504.20976537743
1014,20,803174.7649361881,4491069.180591624,154804.81233512732
1015,20,798838.3020127319,4519709.923092318,94937.09241694055
1016,20,796662.1659012781,4488195.836088098,161935.40017932773
1017,20,755645.178756723,4490004.312591744,113344.50798593803
1018,20,798022.2736752606,4522550.371466826,20654.623768425285
1019,20,799922.2307718811,4526085.068473578,212763.5936617778
1020,20,802365.4697146253,4482623.91226005,3149.9477903727925
1021,20,759885.3724265104,4494841.195205245,135506.1680239288
1022,20,761578.9920836287,4495943.37630396,169275.63188491896
1023,20,763261.2371402507,4499439.140752258,101224.70184220377
1024,20,765569.6731444303,4502619.748695187,451879.1353121621
1025,20,787168.4382491492,4507074.943388753,52472.2041808743
1026,20,784093.3691725408,4503596.641941528,121469.09270600749
1027,20,787358.4081137731,4504957.7495153025,138946.10115871328
1028,20,794977.4498552949,4507394.025571863,217903.5049856599
1029,20,800610.5211755224,4504895.610094271,44439.50509978909
1030,20,795883.9453809382,4507568.164767498,16832.84301493348
1031,20,826233.0351684316,4494001.097590627,132520.3877569624
1032,20,814590.5007366032,4552027.588549032,30064.907820095254
1033,20,828113.0883067732,4503515.186077794,135804.77170673886
1034,20,803338.9869534733,4527094.675931968,105156.77117350721
1035,20,803469.4873097574,4545073.695149962,2899.13029687338
1036,20,803832.1911493498,4557055.494512265,11631.856085793072
1037,20,799691.9246745374,4542520.040127628,8400.832558363927
1038,20,809591.7557461096,4531614.227463048,188534.84945115427
1039,20,801535.4722481854,4503311.203085879,40862.191973229885
1040,20,816307.765148962,4504530.263940276,455429.0754914696
1041,20,816306.7983573406,4495461.566694552,75000.12668009874
1042,20,817347.7672518446,4528307.2017516475,317131.14934708655
1043,20,808835.9754180189,4522116.326666826,135222.24480675833
1044,20,808807.0634267948,4521573.084379856,127088.28369955374
1045,20,805849.5803701687,4522205.65541336,61150.440184994666
1046,20,822471.072498024,4539293.590620107,362342.25464792596
1047,20,833554.9562122322,4549834.278264001,56316.60315015272
1048,20,813574.4402671929,4490700.0363015905,123081.00477134061
1049,20,802429.6501309557,4511122.890836862,18435.165356455578
1050,20,799441.3236656374,4522753.668881094,83532.84202357824
1051,20,800892.9597691268,4518937.201079262,108846.61286036955
1052,20,806654.794607262,4517760.548234375,60481.165194892266
1053,20,811230.6203910939,4508905.7481432855,343040.23801074177
1054,20,825382.2923478956,4547246.933590069,13425.2027850373
1055,20,816502.9492010798,4544099.905312428,30516.510941923654
1056,20,818417.83433414,4533356.207164684,78141.38044676693
1057,20,823584.5966777696,4537239.03430134,78665.84032043522
1058,20,830823.4874685475,4543179.005238032,23862.279558726503
1059,20,823232.9123731579,4513818.024206125,251265.28915705066
1060,20,831102.8922025015,4509766.695605834,86078.29658194009
1061,20,829036.914265527,4505189.621142487,182340.02939436305
1062,20,825086.487006467,4503661.004433166,96413.0539994999
1063,20,782177.8470680328,4539285.227946656,173416.997610293
1064,20,810579.2819048574,4542970.692258166,64138.06123884706
1065,20,802614.450623508,4557131.117806775,8463.307678429152
1066,20,796568.9272758883,4556023.025113604,5992.864344335262
1067,20,806721.7014910392,4551988.103629589,52893.954797858736
1068,20,796227.1585854905,4558327.625103676,34694.04442668526
1069,20,801311.7473089108,4559353.239890381,13216.288887182498
1070,20,800889.0496535597,4542709.378959962,6129.7398842237
1071,20,800847.8050966539,4541644.163597914,16909.55889289286
1072,20,809036.8532186071,4539162.933404457,36105.93825948108
1073,20,819098.866961766,4504460.1568894945,164928.99285884135
1074,20,812947.8356546925,4547101.624077133,87022.68160081844
1075,20,799078.5976911191,4553560.896226934,61208.637870204184
1076,20,794442.4615265337,4557330.384203268,334201.8511908472
1077,20,790025.9865286339,4558969.900690164,63747.22162541179
1078,20,807634.1511495683,4546159.264110532,49215.83354005704
1079,20,802539.9907266774,4542283.937986149,4820.690400167259
1080,20,815100.6431770858,4532441.483606607,29083.267718478073
1081,20,784089.1597926185,4541248.707713765,237439.19439245077
1082,20,807887.0699421485,4506711.293809368,221126.92278914273
1083,20,809961.6924732194,4493388.3342357,73051.70041840282
1084,20,814933.5320735964,4493434.613336472,45918.237375658246
1085,20,807865.6995798721,4497143.263399131,197676.2434541257
1086,20,809577.3937358469,4491505.436801952,249295.82273028558
1087,20,815345.798415029,4550675.033809918,82405.53679312528
1088,20,817774.053746212,4551820.961760455,4886.349764314701
1089,20,819267.2684930434,4550294.06175519,56796.56849460022
1090,20,806813.8578178899,4544553.0333589865,5506.497382569564
1091,20,804917.7999260789,4544380.846255183,6693.052837684958
1092,20,814667.3410439397,4548432.5348751545,126625.06566352086
1093,20,816954.2680291097,4545454.567389337,16183.497343540794
1094,20,809114.7049398297,4551231.235936928,20627.638543271692
1095,20,816740.933846406,4534241.980479235,33675.737784569916
1096,20,815474.0427574491,4538350.289953549,160839.53053029184
1097,20,817561.2002494194,4535863.535112226,93460.96644770783
1098,20,791823.0812961522,4495674.19265169,78231.70663415987
1099,20,792093.7091972657,4491250.43398509,51622.028421382565
1100,20,791819.4847000589,4489910.403618602,151060.5343107561
1101,20,792721.5857849526,4488490.195421206,98539.42725638532
1102,20,787400.8246490876,4486689.280473463,59178.38682311829
1103,20,802094.993220035,4558214.6082615815,6120.380670535951
1104,20,803600.5861804943,4557474.011339152,5728.9829920415195
1105,20,813899.7353142115,4549412.078890529,102251.91870700415
1106,20,789812.892827739,4496676.7717736885,196709.53152357534
1107,20,778177.243813172,4476208.757301592,120859.57347956314
1108,20,775125.345580046,4474416.969862316,101969.97108310998
1109,20,774070.9926395437,4473311.709450587,34306.75716043139
1110,20,770291.320587634,4473983.198256622,39901.9951992953
1111,20,768260.2322159923,4473540.908710463,76896.84293896258
1112,20,764468.3499060969,4474366.656480789,56611.86562746639
1113,20,764569.8151928553,4478876.250359735,83307.55705759465
1114,20,764131.3997817575,4481086.190702269,150910.97617398147
1115,20,781639.1203774982,4487427.669570949,29251.87993588387
1116,20,798818.7905414115,4532574.54302688,107877.76721764452
1117,20,797581.3795344263,4532492.790653847,297241.6833551528
1118,20,789917.0516967856,4527470.544818904,97153.53425696582
1119,20,787386.1154739892,4525726.844803557,41009.22281341851
1120,20,783732.5539123227,4525682.7389556505,78179.71692767022
1121,20,777617.251204043,4525972.678469775,20396.332546688405
1122,20,777677.1171568123,4527589.829122747,35725.797053848364
1123,20,781427.0943212854,4487043.199155354,22290.591774559958
1124,20,768107.5045132381,4480902.364141303,74951.7597204297
1125,20,786512.8096467812,4491337.168309484,37362.9733923631
1126,20,786919.8397223225,4498269.193021437,131224.9287107116
1127,20,780547.7115208764,4516385.887153911,41242.08973779866
1128,20,782280.2102675322,4515463.948879749,21219.94124672667
1129,20,782838.8759993984,4511396.19365226,32694.238053072095
1130,20,783016.1950942633,4508222.212491692,23100.202010355133
1131,20,783111.457077886,4506524.1858587945,92527.85118055512
1132,20,786374.4133704063,4503334.959606467,104203.10268818939
1133,20,797633.0128589107,4558835.1240785625,6269.21230130906
1134,20,811198.0252380084,4547402.26220579,37814.6138096545
1135,20,809904.5664192996,4547801.107849959,39241.2730185299
1136,20,785801.0980156781,4485312.93631289,68095.4577269795
1137,20,783163.9825960606,4483964.608853047,72158.79558017927
1138,20,781012.0465628115,4480302.438615582,46296.74099573651
1139,20,780239.2701062886,4479764.367320983,47952.04029487534
1140,20,800336.1543666989,4558564.738817932,4821.305880467346
1141,20,798617.8726108086,4558726.253890605,4601.754614581806
1142,20,811745.1812511532,4531758.159483846,88920.43629879353
1143,20,792089.6994013994,4560217.08348863,6451.131216481834
1144,20,786394.805145264,4558022.356897332,35267.798154487915
1145,20,784468.007648954,4559989.487314469,247201.3227009192
1146,20,786527.3692817311,4539521.718693906,100920.3351777901
1147,20,788182.0715740098,4551252.093232641,64464.64365227486
1148,20,787301.4734332033,4550582.170719629,21476.200298810607
1149,20,786674.4380410402,4549209.8537045,68474.39729831848
1150,20,782894.6549479921,4556237.442679199,47282.78382618707
1151,20,792770.2046097628,4483456.491158188,19150.94033957864
1152,20,792035.6473541239,4476506.4699477665,116053.79378046335
1153,20,797410.5121198792,4476547.1685242215,110950.3021594666
1154,20,800122.9582516423,4479747.182345551,73672.35826481885
1155,20,771886.6865507168,4524939.47091455,21942.96638247726
1156,20,774105.3610691077,4519613.592132922,91681.31365525913
1157,20,774349.113412351,4518080.126877933,186043.7468279284
1158,20,777634.7951776457,4515980.087933469,40885.02505497286
1159,20,793630.9914003342,4481638.425743221,8408.225668798726
1160,20,805791.5147455287,4533969.218428521,47750.710025286295
1161,20,792492.5726524903,4487278.394938639,32543.874194275963
1162,20,790320.6098661035,4489011.50744494,171059.79117931766
1163,20,788174.4773232768,4492737.024219597,35033.039760945154
1164,20,787921.5655827898,4501005.916644453,154745.79416155873
1165,20,797809.6115725109,4514222.74522344,8177.549861988405
1166,20,797734.8529502891,4521522.463071532,42315.84745257834
1167,20,815775.6885973631,4530573.446305684,113145.4659431593
1168,20,765205.7475355623,4494309.706039123,25702.222108838017
1169,20,761321.2886841118,4491107.732256738,79382.24082116672
1170,20,774617.2492787803,4492306.750073111,28640.15893456186
1171,20,771186.3567167917,4499544.1235706555,322751.6109434106
1172,20,771272.4059975805,4497667.43276425,79549.42449910929
1173,20,772114.3093034073,4494444.554300787,57629.13221656917
1174,20,772563.7212854968,4493361.653261174,68762.57191439734
1175,20,770189.3344055275,4491538.792524522,41763.45801513543
1176,20,766837.4717792957,4493535.896185895,20090.059830801514
1177,20,798146.5388370011,4490573.220760538,93285.67256892087
1178,20,766380.1381720448,4499296.569353178,256629.80329580448
1179,20,767508.6167934383,4506746.571449189,689614.1628445799
1180,20,778218.8173299256,4504878.158599976,217462.63676473207
1181,20,801709.2422305443,4499338.728646019,170252.37478836448
1182,20,796497.0011449867,4497841.410188384,84492.7382500404
1183,20,794619.705052806,4496071.7750444645,132355.7164553443
1184,20,790322.1166133103,4499904.78619083,189538.45539067953
1185,20,756264.2569349045,4493867.403284591,226648.5968233745
1186,20,774123.204877071,4525540.469252224,39991.758651673525
1187,20,804803.9288938626,4553315.472588331,8877.556612861496
1188,20,805826.1510540014,4553855.712448826,1664.418213926818
1189,20,757188.4151775738,4480811.036010483,44169.37094906563
1190,20,798573.1547041521,4494587.157663274,161676.25549256607
1191,20,773972.1144230746,4516249.08007885,31124.600518772117
1192,20,774575.8260045083,4517023.770885545,47945.92240085702
1193,20,772808.8764914431,4519991.274884417,154045.25077178766
1194,20,771779.056308981,4524077.302582896,56163.62938667842
1195,20,770056.0457263837,4474904.600739618,24530.219638216917
1196,20,779509.8119422847,4517955.084889134,56187.30345926834
1197,20,778292.0665481826,4517255.180960537,106715.91112591131
1198,20,777604.0551655566,4518302.119141654,37807.23229452665
1199,20,794711.6960624522,4499222.669246854,133646.78330690044
1200,20,797018.7390274118,4502103.959783028,69831.47817937977
1201,20,798655.9304326058,4475101.7135425545,102401.0299722941
1202,20,801267.7379122378,4476144.986321355,98856.81408082969
1203,20,802862.0116573048,4474423.974143823,61489.05290098432
1204,20,799370.3726846623,4556842.697121195,24192.443381379955
1205,20,774034.5712345141,4520980.931563756,72146.81871912055
1206,20,775526.7910227276,4528670.4132723445,63878.481539964356
1207,20,774175.8002736045,4533465.580826953,27520.31266755093
1208,20,778200.0134284971,4533045.2630089,22468.520974873518
1209,20,774022.5996540808,4553148.680245943,25301.964130052784
1210,20,780141.3213305288,4555028.057449337,326235.37713340577
1211,20,780392.7448154221,4557762.363396016,88972.83262284471
1212,20,783380.278941755,4561700.405881186,298604.99991443905
1213,20,782208.3187487414,4511685.087769408,38979.427293921675
1214,20,778947.3893144506,4520003.279313986,5284.747085387941
1215,20,782406.6443808923,4486414.98195269,42643.604028185364
1216,20,777093.6229239755,4483814.37533165,35721.108767183294
1217,20,760178.095290565,4492795.986842547,97135.34358111749
1218,20,814206.999807595,4536116.5964758815,207495.10235900932
1219,20,811724.1967738308,4534282.08372669,170918.666699648
1220,20,809623.9167916566,4533906.710250424,85735.89892054546
1221,20,807587.9477650006,4534142.2185561815,78048.9745835015
1222,20,773617.9607196109,4483500.937751016,49633.44688173789
1223,20,767306.4807870327,4471775.600603825,69296.04457440326
1224,20,773266.1413614638,4474868.865070233,169017.68138907483
1225,20,777156.1768939467,4516776.0998788765,40522.10917285032
1226,20,753516.3408318576,4485488.034103039,38363.91797929148
1227,20,770974.0023764876,4482394.258258952,20686.637532435267
1228,20,771778.9161848492,4483604.0797599545,17494.554294935653
1229,20,770790.1498287352,4483594.701924292,42657.62277490717
1230,20,774307.8619847329,4483818.163421841,28811.116814817175
1231,20,784740.5046396984,4558040.9802635545,35867.52668719395
1232,20,778700.2389602034,4485507.437249677,64146.19556312252
1233,20,757521.2688542958,4495720.754164481,229812.97603672283
1234,20,754948.7877361133,4492313.14450651,46938.34042770866
1235,20,754932.4002620189,4481400.565930874,45677.6522881371
1236,20,757971.1175167817,4481335.223982395,12136.174912927068
1237,20,784375.1264958133,4500433.520890491,146454.00727951838
1238,20,779889.1062010216,4506804.917633069,156951.53887158044
1239,20,830400.2783829141,4552450.286235698,1332.6357106101539
1240,20,780833.3224431844,4536998.124989627,18369.704199734337
1241,20,778313.5452419554,4534848.494143145,24204.17087285606
1242,20,776105.5497318868,4535249.398713313,5584.27140166372
1243,20,778946.328557371,4509238.466130578,2146.7707876024533
1244,20,774798.2028423718,4505111.621947245,152794.15694531123
1245,20,767716.2521152794,4494007.9053858435,22193.113121361355
1246,20,757863.5943716442,4488912.690807621,11171.06137733486
1247,20,824526.076353622,4550155.815077689,3686.3742367122018
1248,20,782094.7949811704,4537993.995796657,12844.53167312625
1249,20,830629.2399630768,4552488.612866261,817.6553341927547
1250,20,805139.5022341806,4552665.182349244,2607.416088282878
1251,20,770244.8188092011,4471836.55105168,24132.327445705152
1252,20,773738.5199777121,4471505.151289082,35876.15672485865
1253,20,783281.1144189521,4482707.548164852,67144.76811945272
1254,20,780761.3943545065,4481930.10874966,121291.47193878004
1255,20,781151.1595427311,4477203.026036733,36329.36411271463
1256,20,768361.3574613393,4482776.876939097,33934.02726005526
1257,20,781188.6488341341,4519061.365696265,20953.914259029872
1258,20,788951.752725908,4555392.352718018,5315.676521281712
1259,20,786180.3275939537,4556902.088204177,37941.20341379057
1260,20,787105.0654809588,4557153.132735085,29929.859225121007
1261,20,774215.3587060648,4548933.329749825,4053.036284263674
1262,20,774733.7086020566,4549343.910166701,4056.2875516987006
1263,20,775395.4593170341,4543006.965152783,2722.0794621475948
1264,20,776363.87210212,4543363.721518176,9185.336411625834
1265,20,775956.0507945921,4539870.874701384,28806.53189264183
1266,20,762266.720789781,4489785.794410198,13936.826017953874
1267,20,773707.114362784,4485562.865463046,9007.588239852468
1268,20,771752.5823238818,4484845.776988305,8677.503992721344
1269,20,767351.2515034749,4482370.187945025,26293.57329716821
1270,20,771979.4168484288,4473269.531510542,3121.5592280789842
1271,20,789803.8927084162,4546522.01246341,12343.736888985222
1272,20,785872.8372632824,4548588.598694805,145794.0390207646
1273,20,782465.9686216093,4546054.421618422,40956.752849750366
1274,20,781453.5106793211,4543940.305209537,118427.90787846278
1275,20,785315.3850015488,4476787.023752843,211931.463962826
1276,20,780889.6107455512,4478663.061766304,22189.21329760495
1277,20,779593.4290999179,4474896.763193456,32791.91074130271
1278,20,790173.8474065677,4492810.501305811,184796.56908665108
1279,20,787041.8957607612,4493719.928040319,111320.75185762653
1280,20,772737.5494591856,4504920.448295853,232225.29742795954
1281,20,782999.6779177028,4529128.1019190205,5478.962993720712
1282,20,771893.926156671,4475484.682373101,12713.311453880904
1283,20,771806.9032078037,4474771.617992706,21932.25781090861
1284,20,785899.9379180397,4481821.466355397,96296.32368558577
1285,20,805045.1250486233,4471137.351876651,24137.911579763175
1286,20,788296.66040981,4487065.635933477,57707.92927766411
1287,20,786789.4517926773,4488031.533512889,121907.44691623701
1288,20,784038.8548495084,4487391.116347305,58323.67271035293
1289,20,786755.5419587212,4483920.000091258,46865.826541159615
1290,20,785453.4747646345,4483883.254239738,14130.975382620778
1291,20,764649.1983193537,4476092.554570285,99992.50507651948
1292,20,765698.2805438306,4480319.614608082,86896.20736145502
1293,20,791012.0166466205,4548115.253514449,12168.24031964843
1294,20,822657.6599781848,4551065.597519572,1095.0260808171993
1295,20,777526.9363273054,4486552.227762378,6766.439948537485
1296,20,801846.134888551,4475208.853352402,27395.838085770476
1297,20,799438.1701195395,4468831.480725705,34819.01361568914
1298,20,796246.3142600454,4470932.099745472,82438.62811169517
1299,20,796628.119193231,4468415.775741997,45956.6582792883
1300,20,773330.7248497428,4484695.500139426,22935.566090340417
1301,20,816331.145012851,4528955.668907738,60790.286819094574
1302,20,789364.4983578575,4556412.638994646,11276.114572683242
1303,20,754176.4256959598,4493523.3302197615,132255.56172922958
1304,20,777266.0911842391,4481030.216615237,192931.69869769053
1305,20,777665.5876641085,4477898.983828676,39447.71874233171
1306,20,776732.3054681105,4477807.986458837,4935.761707254496
1307,20,788143.5662489738,4495373.427022102,83154.88363643318
1308,20,783479.9680612808,4494492.062325914,120134.79042909776
1309,20,775790.0635263198,4498694.586025696,52483.097617409105
1310,20,820115.6463794314,4530577.239522752,98783.88092550072
1311,20,803265.5639761721,4558472.271844815,6073.952242848018
1312,20,801068.1014783317,4558298.062111263,3510.6356735881063
1313,20,820397.981021154,4522574.141100826,23463.82057570138
1314,20,820000.6848707157,4522285.049100002,43325.13705901257
1315,20,818725.0698829645,4523758.747637247,34183.39940932679
1316,20,814610.537756345,4527450.75476366,57314.197894535726
1317,20,810870.8013165041,4529179.061129226,95819.49954905025
1318,20,818836.6927084271,4538477.476559184,71467.14768504155
1319,20,806980.0526942089,4557634.763923874,5387.746530430237
1320,20,803342.5187082185,4530642.634531815,45982.43109139304
1321,20,799994.5084663106,4540053.189206162,54494.94669018262
1322,20,797573.0153517391,4538438.184890014,63953.25336361564
1323,20,796675.1205431815,4541972.4734566035,77641.61508289418
1324,20,793575.3905463567,4548422.644776942,51009.675631754064
1325,20,780850.7108785299,4559292.043682581,13640.022486392034
1326,20,779473.5422182637,4540598.740557557,15365.7100798039
1327,20,809087.378583955,4503019.106998851,35693.99816444056
1328,20,818420.4444406185,4492484.094028623,104229.88181947578
1329,20,798255.6528304382,4478582.74630325,76711.52045012437
1330,20,797306.044629619,4479420.973873164,202066.6320967197
1331,20,795909.1248072439,4480007.4193367325,42367.179342060976
1332,20,794240.0274281271,4479982.176760977,83170.79834783479
1333,20,814315.7097858322,4494893.890875712,39747.77296582433
1334,20,812079.8935120952,4493924.157635384,20011.807835243642
1335,20,813433.1272864986,4492742.522250513,85025.63188429117
1336,20,817664.8741272534,4493944.257726902,83192.05169023754
1337,20,814060.5903209266,4498791.1471111,14529.675432096785
1338,20,820847.0641847568,4492201.735088456,48619.30795581969
1339,20,814908.1384030246,4489325.681515739,65873.12211789409
1340,20,824934.8606511392,4495702.868702317,56906.06820862737
1341,20,827008.0060689342,4495925.979681328,68674.11344757855
1342,20,828315.7854878969,4494652.804832055,82971.28701461607
1343,20,822428.8365919432,4505485.423332377,24118.805039898496
1344,20,822253.192226069,4506948.397307066,39254.35478235276
1345,20,808068.4221443075,4551696.309055427,14506.50903616201
1346,20,831343.1762868677,4552359.3964509545,2174.9841352628378
1347,20,799436.3896357279,4497051.174954104,55698.01480436747
1348,20,822595.6595233787,4503892.983980387,24557.0948713764
1349,20,826523.9497249435,4501585.2950290125,41592.20268079653
1350,20,825750.6245907089,4511068.669777137,26463.499864535348
1351,20,814515.3708908813,4529952.196917386,59080.518899694376
1352,20,818341.3194960454,4540645.236991286,33330.428572819525
1353,20,825125.4364132965,4549474.671119598,3011.3643324143695
1354,20,824927.0089214158,4553113.638150879,5380.552026646688
1355,20,784306.1535117405,4501912.944688879,52162.40981758642
1356,20,825392.1168186596,4548201.57323718,11337.289903654242
1357,20,824659.7189901303,4550546.830089274,942.2717413703414
1358,20,794241.1565206181,4547942.750978428,45979.71778003758
1359,20,791303.1018412879,4548283.0441031,15062.028693198445
1360,20,793738.9443523665,4550722.150253875,27482.981356574037
1361,20,794970.11271639,4553868.292353442,4287.220342145107
1362,20,791788.715806141,4554261.677475344,23297.704774917296
1363,20,788952.3794568981,4556571.222701058,20243.36925916848
1364,20,797115.2654307117,4536163.713585957,30169.038231893916
1365,20,793623.2426767352,4552929.510404849,13083.898107956842
1366,20,791818.9311553736,4552687.679281404,12540.166452860956
1367,20,784220.2864528308,4554699.694503624,27774.45912113141
1368,20,782472.1175237814,4555281.647384627,21053.078278591303
1369,20,810190.9971446628,4544057.759848643,43147.1965373998
1370,20,801229.4902688055,4537320.843470378,43561.340280678036
1371,20,798898.2672077072,4535865.883326326,11735.919727585999
1372,20,797856.3705271266,4536081.689748607,21855.362589895256
1373,20,815702.2678302391,4552076.171058789,29759.628039667983
1374,20,793438.5841370447,4532893.046648727,22539.5876780676
1375,20,787741.7933814669,4530378.980770862,24694.39394313618
1376,20,770238.9846901147,4500455.632806925,11994.56898198758
1377,20,819741.5515224751,4507265.207723813,31095.14142482214
1378,20,815724.2473556967,4510850.65308971,20380.671514717025
1379,20,824219.4126137806,4517142.302153342,68996.82519471893
1380,20,823268.0527674003,4518680.694729909,49117.71068854625
1381,30,769375.7925239262,4487316.351164245,1076.6168226899915
1382,30,773011.9331775715,4480043.741743835,691.0629623465984
1383,30,773044.1431715257,4479870.077063478,526.8208780239447
1384,30,773033.4394041097,4479079.619441385,370.81458982007103
1385,30,772980.4607319076,4478703.929943976,577.3759715165615
1386,30,772361.3168142586,4480169.496533819,673.2403546977498
1387,30,767677.9423112678,4487781.15674477,231.0379200004922
1388,30,759944.3434218654,4486099.078678845,236.96436054472815
1389,30,769276.3638864084,4487542.663286566,494.9103699855107
1390,30,773317.7998931945,4480298.411312238,607.1963785544709
1391,30,769750.6883155551,4487080.770046636,2017.7926565219245
1392,30,769567.2022632238,4486699.735364224,1096.33505951579
1393,30,768966.0617970361,4486289.711578004,267.4974158398194
1394,30,770566.9741543689,4486392.69294618,925.0720488141181
1395,30,770992.538903419,4486443.443108879,1012.4816526017958
1396,30,779163.264028011,4477387.995893303,703.4344224406815
1397,30,779559.0868052676,4476481.3814747995,342.9977491688486
1398,30,784383.749068881,4479983.749810304,473.09655275935853
1399,30,773332.589927365,4480438.444267842,353.8953872941168
1400,30,765734.8233402565,4487811.940436755,3181.1354882000696
1401,30,765093.9254206812,4488002.510783289,2238.1723239931152
1402,30,765194.624299671,4488249.656887652,2370.259995373417
1403,30,765201.5030230712,4488482.086374441,1262.2420436956227
1404,30,768458.4478845624,4485727.349564871,594.0593074632249
1405,30,767971.2607739221,4485561.705063221,2062.6786697809835
1406,30,773028.649616724,4479397.366040043,420.5626924163725
1407,30,761365.3125059103,4485540.667636322,1414.6010752734858
1408,30,767977.7053926383,4474578.431773798,2033.033923532732
1409,30,767154.78197829,4475529.2681867955,2741.433614293087
1410,30,766858.9054182199,4475654.202992116,750.2761764187145
1411,30,766619.8311930402,4475261.795279694,2492.1644331843813
1412,30,767557.26181907,4475717.478038421,1429.961441046767
1413,30,769715.9514001419,4478387.4217704,1785.1042240742843
1414,30,768078.7827807112,4488047.604626844,576.1737213699907
1415,30,772160.3033835008,4486531.45861078,307.57011197737006
1416,30,772140.9000034995,4487002.117323082,2569.8820915911274
1417,30,772019.4818942487,4486780.372368144,1177.2575494437356
1418,30,771782.2023133902,4487245.918682912,1701.3981838908326
1419,30,771249.1936271399,4486288.043835176,522.8386526053023
1420,30,771078.3037223738,4486321.287691333,1462.448841442509
1421,30,764762.4248144737,4485651.257652766,1070.1901688678663
1422,30,764340.613178988,4485222.532051456,2508.501608700408
1423,30,763360.3448814666,4485192.875198348,1911.776037739949
1424,30,763119.8885238073,4485563.523384996,1729.9069850541389
1425,30,762526.2825061971,4485891.539727954,1772.882749873582
